"RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT"
0.994566065319896,96.6401583238012,13054,3327,8.15481844645319,2.80722004610679,0.623853063078722,97.8648074513862,9.11953303443025
1.0070529915172,96.8512690855949,13039,3327,8.28476110131145,2.831694162066,0.634069059826312,98.2274940154388,8.67939475560485
0.996696878467086,97.3059153908869,11708,3327,9.17458148274684,2.95330702833335,0.659612432726379,98.5188875803968,9.75993897514134
0.956482294748521,97.5428560640387,11335,3327,9.11627701808558,2.93596292539796,0.647743735097904,98.6501283793989,9.51611728282644
1.00812742696006,96.7865587160565,12874,3327,8.39428305111077,2.84324274865993,0.633431295043755,97.9544314680805,9.15017150506149
0.975650584203957,96.5056126745574,13626,3168,7.65323645970938,2.71940092662381,0.622367177374235,98.0436613331606,8.3237743557511
0.977140347633136,96.6837300413956,13102,3327,7.98618531521905,2.78108210657552,0.631100360728006,98.0752882909521,8.31109545063033
0.929774899454512,96.5798520072248,12790,3327,7.77607505863956,2.74906084385507,0.627349186356476,97.8840140612558,8.65301742638853
0.929594322069157,97.0648225490006,12181,3327,8.20425252442328,2.80492349468433,0.624894347334204,98.2381165135298,8.9618996987418
1.03203587278107,97.1409574468085,12225,3327,9.08269938650307,2.94602572456359,0.661382134940726,98.3850083986562,9.23907328294446
0.908367450420673,96.4366296579761,13242,3327,7.32683884609576,2.67342902993216,0.606671058427846,98.0001391553272,7.48519587002733
0.931959885817308,96.5423367564426,12139,3080,8.20916055688277,2.81444502678015,0.658093231609972,98.0885487308661,8.75914871528679
0.896675064718935,97.3024407926535,11311,3327,8.54327645654672,2.84516574893044,0.63873909232975,98.3295070082165,9.11963018304072
0.821482641457101,96.2037281280225,11330,2994,7.72550750220653,2.73200863559737,0.632777338061892,97.693000967203,8.36328566051938
0.945196208163831,97.1581682364404,12311,3327,8.26179839168224,2.830377336673,0.638793582576441,98.396156124028,8.84483942984716
0.984742655556583,97.0916692644821,13327,3179,7.9458242665266,2.78080412996334,0.625933472923592,98.2771899583738,8.65947649054775
1.02947167390902,97.2504823715138,12540,3327,8.84250398724083,2.90665162938796,0.644367581209016,98.5327135590247,9.58673948289103
0.933982352533284,97.104713661498,10970,3327,9.1567000911577,2.92132358599974,0.652469025013521,98.2976296353583,9.43168537241443
0.898119683801775,95.0418208138974,11864,1908,7.96864463924477,2.7685073538122,0.631786975438646,96.7277223741354,8.7837319700566
0.926515477648854,96.7461531715018,11167,3327,8.89030178203636,2.90382653284218,0.648561109687388,98.0393112252356,9.41906188559124
0.994638296274038,96.6794357400919,12230,3327,8.70842191332788,2.88897180600541,0.645243350168217,97.9194277518564,9.65538847117794
1.0084253796459,97.2423425762609,12149,3327,8.93974812741789,2.92924824075931,0.662899728854429,98.4582188040004,9.43922746781116
1.05065340121117,97.4391145179864,12570,3327,9.02036595067621,2.94291289686885,0.662422667673839,98.6980733203857,9.60132084935629
1.0453263683432,97.9607172470978,11895,3327,9.53467843631778,2.99797271571677,0.666244338173692,98.7691749585406,10.0643372645661
1.01832102036335,97.527153433524,11936,3327,9.21548257372654,2.9580190666574,0.671251990580924,98.5787117081172,9.54515796703297
0.99001551520895,96.8992248062015,12142,3327,8.75061769066052,2.88685962385366,0.655104049491208,98.3036935704514,9.24442538593482
1.09139165934726,95.856152484323,15699,1553,7.38066118861074,2.7045784662692,0.615453352872118,97.5984050033918,8.27314165497896
0.956247544147559,96.550845057124,12296,3327,8.31628171763175,2.83119219483146,0.642471652032086,97.927485600982,8.65156823490157
0.984932261811206,97.0069760833097,12580,3327,8.41192368839428,2.83481235759101,0.639794531412595,98.2445204286487,8.77093051804567
1.03773308928902,97.3585069822073,12268,3327,9.12120965112488,2.95834726208582,0.657438309356024,98.4077957106191,9.37696899353341
1.10343617095044,97.6033450070369,12322,3327,9.68049018016556,3.02699896776474,0.679560610442456,98.6826170916113,10.264
0.966007751825999,96.5333532727052,13228,3327,7.80783187178712,2.74843957044167,0.621982056920615,98.2297576431663,8.71884851501576
1.04417067307692,96.7158965135584,11737,3327,9.52969242566243,2.99856927282632,0.668035685190792,97.9619189263973,10.0124613345117
1.01281341011002,96.9226654780477,12094,3327,8.98982966760377,2.93457901323495,0.660546786999721,98.2170715400045,9.24597180261833
0.868071606878698,96.780870361125,11675,3245,7.96993576017131,2.76357548006734,0.615682637761156,97.9946746546846,8.70596932175199
0.92656965086446,96.3809282519513,11976,3327,8.25893453573814,2.81352577400401,0.640245381156022,97.7938668719488,8.71398801771295
0.919454901881472,96.8183826778613,12104,3327,8.14565432914739,2.79901636168741,0.635170112873671,98.3787499386262,8.80815895902936
1.0262573964497,96.9198690878378,12426,3327,8.86552390149686,2.90987104125938,0.660325942721643,98.1586078265766,9.37571428571429
0.975587382119083,97.4206863362085,12079,3327,8.71471148273864,2.88019601842293,0.643283303840207,98.3868877947655,9.3779992942837
0.921576686159393,96.9119231899677,11639,3327,8.49884010653836,2.83965823344718,0.632632719503772,98.3442735377682,9.22610294117647
0.997617823132396,97.4151974803606,11171,3327,9.63530570226479,3.02096134220466,0.679990655983025,98.5175397313833,9.73562293175923
0.952825602695081,97.5760676957482,10993,3327,9.36714272719003,2.9665529369232,0.664266451101308,98.5293420890544,9.3054412027922
0.99603777101054,96.7430223809567,12613,3327,8.4614286846904,2.83075806457949,0.629083955093533,97.883372462993,8.84518348623853
0.872143626918454,95.6488431078213,12775,3327,7.23225048923679,2.64809076884375,0.607819084126372,97.4657073347482,7.88699003099606
0.952338043754623,96.2285616769533,12380,1302,8.1986268174475,2.82125698434106,0.628533200721141,97.7369473913744,8.79082459281999
1.02520101874538,96.6709820602922,12828,3327,8.55682881197381,2.86642580382231,0.643511970032787,98.0237258580147,9.10081766148814
0.922723352556398,96.8736851375285,12262,3327,8.07388680476268,2.797380245786,0.634798835329172,98.2308678336938,8.65124095139607
0.887330185026812,97.6851145232354,9895,3327,9.70207175341081,2.99606731990229,0.676188489825268,98.8084699370148,9.31651156097093
0.980472000392936,96.2115421804352,15046,3327,6.94397181975276,2.62989387854838,0.609125910573572,97.7825458362878,8.05591381534026
0.971605650772004,97.4352064380035,11530,3327,9.0937554206418,2.93580731613742,0.660823266703292,98.5977269981693,9.01461342395922
0.963624130339312,97.287471773778,12122,3327,8.56558323708959,2.8581427935757,0.638357780976723,98.5036588679528,9.32582276235252
0.937512640416975,96.8093610054413,11735,3327,8.56599914784832,2.8650387917656,0.648368892670744,98.201955024799,8.90006109801868
0.918263091138129,96.2783792021868,11488,3327,8.52350278551532,2.85160980562138,0.64358558141375,97.8732190790832,8.60254083484574
0.89802036623983,96.989774886639,11620,3327,8.30180722891566,2.81109395668226,0.636160976642238,98.417470164185,9.12273998136067
0.932971119175296,96.9341539890837,12382,3327,8.08948473590696,2.79700713111243,0.649852423358726,98.2009445283165,8.58630902013877
0.871647039108728,95.9105034182722,12675,3327,7.30508875739645,2.65425377633737,0.599043900219543,97.6144603273255,8.16611785095321
0.9124755859375,96.0054224139637,11808,3327,8.21688685636856,2.81600108835208,0.637271478718542,97.7370327125923,8.70878152001411
1.05224248220229,96.8766624907759,13233,3327,8.53185218771254,2.87952805529944,0.664905416482894,98.2178098882806,9.10692974779219
1.005933411728,97.1628086489009,12854,3327,8.42165862766454,2.83348387142813,0.634469809083703,98.4983799018068,8.54473253912637
1.0764579095784,96.8001409112259,15177,3327,7.60420372932727,2.73518185612094,0.618981787054049,98.1983493256391,8.61232896866264
0.927057209804919,94.669692336161,12345,1651,7.87395706763872,2.70217453995449,0.613194167436927,97.0587375945927,8.60075947182187
0.953818778314534,97.0617468596473,11944,3327,8.58481245813798,2.87085876970257,0.653292066572236,98.1351937221344,8.86228415113695
0.944383609929734,96.9960610348388,11416,3327,8.88700070077085,2.91401718409744,0.6541962245621,98.3326322230296,9.37318873598833
1.01363503721339,97.1309212049953,12558,3327,8.68330944417901,2.88409298833381,0.654476227439335,98.2345500864019,9.46806318681319
0.973601030880178,96.683730247051,12173,3327,8.56452805388976,2.8684597012078,0.647388468409847,98.0321240448104,9.60825304490093
0.85806761973003,96.7117723809925,11419,3327,8.04895349855504,2.76220990428564,0.630349866527273,98.0628393450903,8.51251370113263
1.06498221673909,97.1319084720185,13748,3327,8.33357579284259,2.83282480829554,0.639345957394372,98.2323467821929,8.90812639348043
0.917585925943047,96.6721769591058,10999,3327,8.93226656968815,2.91757902038721,0.656720244724338,98.1442122249774,9.03051154368493
0.964644392566568,97.2753650318233,11266,3327,9.2250133143973,2.94904653982411,0.657002772536929,98.2852864095844,9.5470497317938
0.966793263452293,97.2057752292721,11639,3327,8.94286450726007,2.91472282243055,0.650994763897439,98.5487214927436,9.46913137114142
0.876242733566013,95.4682686065802,13503,1394,6.86151225653558,2.59505137825474,0.602930327971143,97.4827149172068,7.54794957715015
1.83134361131657,99.3541453025164,5295,3327,38.0589235127479,4.3380045277339,0.789724377285644,99.9176658515422,15.8928011292346
