"RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT"
0.962694156804734,96.9387755102041,12329,3327,8.38348608970719,2.82965868942138,0.645742010564473,98.2049069627851,8.76160990712074
0.959813947508321,97.0791590235643,11982,3327,8.6129193790686,2.86929235317698,0.656671609333191,98.460091246884,8.75296872386687
0.866654074403661,96.6287101378312,11449,3327,8.10123154860687,2.77765494342786,0.626894559069331,97.9788929750904,8.40455764075067
1.11304288785133,97.8957785781498,12862,3327,9.38283315192039,2.98617001472776,0.658820621420123,98.8391901099971,10.0341760685168
0.98166381113628,97.5589790756496,12425,3327,8.5369014084507,2.85501985453495,0.644355202246291,98.5670269027363,8.95970236602291
1.1138645149547,96.9991975163536,14230,3327,8.40934645115952,2.86591433390795,0.645090998245947,98.1591511506319,9.67993605115907
0.952184552977071,97.0586004172198,12638,3327,8.09922456084824,2.80714426076924,0.638793205238139,98.3093115873317,8.7035762256548
1.00597855607433,97.2796137069414,12794,3327,8.47170548694701,2.85377742819882,0.645820404375668,98.2758620689655,9.07333443818363
1.05127639319064,97.1915661098467,13032,3327,8.68362492326581,2.89638763500534,0.653691580243501,98.3312577833126,9.33257254646234
0.892828766410873,96.7346237081083,12288,3327,7.78458658854167,2.74387989763081,0.620950186071321,98.132192625852,8.37409389023127
1.07277413091716,97.1232830595206,13239,3327,8.71651937457512,2.89080202172052,0.640853925409153,98.3571236197145,9.11291328758578
0.95170602290588,96.9945070061761,11000,3327,9.29445454545455,2.96863490892527,0.67181307777597,98.4365364729098,9.26502366282704
0.994719556097448,97.042778952719,12518,3327,8.54074133248123,2.86767587907948,0.658220687485894,98.3543763785388,8.92055651601218
0.83770751953125,95.883855530766,11495,2074,7.73919095258808,2.74396127754078,0.617640485179226,97.4218859464761,8.19186151894145
0.980995674810466,96.6452218571389,12388,3327,8.47642880206652,2.84251662973532,0.641533324166636,98.1297917184379,8.74714906883255
1.00541876617973,95.4649951506879,12437,3327,8.5475597008925,2.85772791613258,0.638265119320853,97.2664247997414,8.93589637818662
0.857977331037352,96.9471513059584,10900,3327,8.45183486238532,2.83970529129605,0.640898827511299,98.2257487424494,8.93376722817764
0.869732918823964,96.5357943692384,11356,3327,8.18871081366678,2.79287156093805,0.623779643270715,97.9808570716718,8.69248480383128
0.928185818463388,97.2023890585786,10791,3327,9.26012417755537,2.95162830418399,0.659237494628372,98.3297990311473,9.24247965621286
1.12035627195821,97.6032751478813,12972,3327,9.33641689793401,3.00097906511129,0.675492828910918,98.5155456699386,10.3386332882273
1.00721551116402,96.6958002778898,13959,3327,7.72755928075077,2.7356990192759,0.626097189312217,98.1596521895029,8.48721128507208
1.02202285676313,97.0440390476611,12196,3187,9.00696949819613,2.9191319596068,0.653648011120799,98.3267812182517,9.21060906984442
1.04834201067862,97.4110757040737,11776,3327,9.60461956521739,3.0078467313806,0.673512900728185,98.5849625355267,9.67844761985288
0.982738246579142,97.4559920620337,11896,3327,8.91686281102892,2.92047001951949,0.653947627655027,98.5345999779501,9.35283858027383
1.02434327616494,96.8656348059091,12884,3327,8.52964917727414,2.86766865235827,0.63887301535397,98.0776011000247,8.96695946490451
0.93492135493713,96.6971839147062,13478,3327,7.42899539991097,2.67753815428457,0.604298998546624,98.1544790821648,8.31182531894014
0.943733531342456,96.7050629520493,12377,3327,8.16676092752686,2.80394425756399,0.631142103145657,98.1028280586277,8.36864441361299
0.842537964589497,96.2707359938274,12041,2409,7.46084212274728,2.69606653788581,0.617026825566437,97.7249346307171,8.07732506643047
0.912674221061391,96.7343991136085,12310,3327,7.94337936636881,2.76091855173811,0.619825614868487,98.2064421669107,8.42851078281542
0.978621082193047,96.7846994132192,13174,3327,7.96288143312585,2.76155483642109,0.621600633717695,98.1326346089973,8.38303909205549
0.965700770270895,96.9286722701647,13283,3327,7.80486335918091,2.76991834913554,0.628567011809327,98.2273249997663,8.32100427688896
0.860406096870377,96.6388582821764,12008,3327,7.66922051965356,2.71249278277742,0.610557215990048,98.1121779736607,8.17701591743922
0.945990748659393,96.512493557562,12741,2626,7.93658268581744,2.77510133087693,0.63150152230713,97.8353408288316,8.93532078103208
0.895781206661428,95.7324140989588,12741,3327,7.45459540067499,2.67846631185623,0.612998804950596,97.5315734833137,7.85613379881465
1.02540868273854,96.9005899445276,12658,3327,8.69410649391689,2.89413483413224,0.64805068918528,98.2829972704059,9.10366201777995
0.956337832840237,97.3838746223565,12826,3327,8.04217994698269,2.80196915663345,0.639423123187377,98.6083836858006,8.4264622831787
1.00065152320636,97.2164074060707,12456,3327,8.64988760436737,2.87528019228535,0.648927798828414,98.2883386869744,9.21738026738873
1.03806715745192,96.3895557179139,12432,3327,8.9141731016731,2.9309930951356,0.654628681420112,97.9708102842431,9.72283124730255
1.18348612587833,97.0971482628664,13931,3327,9.13595578206877,2.97021787033001,0.658459405804799,98.3650955919376,9.67762515949861
0.908575114413831,96.9512073934214,11688,1908,8.34719370294319,2.83907543935257,0.632502881832237,98.2639371956673,8.6405976931143
0.919093747110762,97.1020187632005,11396,3327,8.67365742365742,2.85719943544709,0.631873734643233,98.2877351539859,8.85651057802957
1.01716532509708,96.840853209299,12432,3327,8.77557915057915,2.89402448642767,0.648025980279132,98.1705530947922,9.30316285329744
0.959425706129808,97.5428657469274,11059,3327,9.37254724658649,2.96811517469071,0.661250974729287,98.6665035478346,9.54090454090454
0.995766904932507,97.2789177328244,12412,3327,8.64373187238157,2.88407460928785,0.636295929884033,98.381495552513,9.13701052631579
